Science,Basic 7,Water and Solutions,Which of the following is a physical property of pure water at sea level?,multiple_choice,d,The freezing point of pure water is 0°C (or 32°F).,easy,10,30,It tastes salty,It is blue,It burns easily,Its freezing point is $0^\circ C$,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,The process of increasing the concentration of a solution by removing solvent is called:,multiple_choice,a,Evaporation or distillation can be used to concentrate a solution.,medium,10,45,Concentration,Dilution,Saturation,Dissolution,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,What makes water a good solvent for many ionic compounds like salt?,multiple_choice,c,Water's polarity allows it to surround and separate ions effectively.,hard,10,75,Its high density,Its low boiling point,Its polar nature,Its transparency,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,"When a substance dissolves in water, the individual particles of the substance are surrounded by water molecules. This process is called:",multiple_choice,b,Hydration specifically refers to the interaction of water with solute particles.,medium,10,60,Dissociation,Hydration,Crystallization,Precipitation,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,A solution containing a large amount of solute relative to the solvent is said to be:,multiple_choice,d,A concentrated solution has a high solute-to-solvent ratio.,easy,10,30,Dilute,Saturated,Unsaturated,Concentrated,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,Which of these would increase the rate at which sugar dissolves in water?,multiple_choice,c,"Heating increases the kinetic energy of particles, leading to more frequent and energetic collisions between solute and solvent, thus speeding up dissolution.",medium,10,45,Using larger sugar crystals,Cooling the water,Stirring the water,Adding more water,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,Why does ice float on liquid water?,multiple_choice,a,Solid water (ice) is less dense than liquid water because of its open crystalline structure.,medium,10,45,Ice is less dense than liquid water,Ice is colder than liquid water,Ice is heavier than liquid water,Ice is a solid,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,Which type of mixture will separate into layers if left undisturbed?,multiple_choice,b,"Suspensions have particles that settle out over time (e.g., muddy water).",medium,10,45,Solution,Suspension,Homogeneous mixture,Colloid,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,What effect does stirring have on the rate of dissolving a solid in a liquid?,multiple_choice,a,"Stirring brings fresh solvent into contact with the solute, increasing the dissolving rate.",easy,10,30,Increases the rate,Decreases the rate,Has no effect,Makes it insoluble,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,A solution where the solvent is water is specifically called a(n):,multiple_choice,d,Aqueous solutions have water as their solvent.,easy,10,30,Organic solution,Non-aqueous solution,Concentrated solution,Aqueous solution,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,"When a substance is described as 'insoluble', it means it:",multiple_choice,d,Insoluble means it will not dissolve.,easy,10,30,Dissolves very quickly,Forms a clear solution,Turns into a gas,Does not dissolve,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,Which of the following is a homogeneous mixture?,multiple_choice,b,Air is a homogeneous mixture of various gases.,easy,10,30,Sand and water,Air,Oil and vinegar,Muddy water,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,Which of these substances would NOT form a solution when mixed with water?,multiple_choice,c,Sand does not dissolve in water; it forms a suspension.,easy,10,30,Salt,Sugar,Sand,Vinegar,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,What happens to the solubility of a gas in water as pressure increases?,multiple_choice,a,"Increasing pressure generally increases the solubility of gases in liquids (e.g., carbonated drinks).",medium,10,60,Increases,Decreases,Stays the same,Becomes insoluble,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,The component of a solution that does the dissolving is called the:,multiple_choice,d,The solvent dissolves the solute.,easy,10,30,Solute,Mixture,Compound,Solvent,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,What happens to the particles of a solute when it dissolves in a solvent?,multiple_choice,a,They disperse evenly throughout the solvent.,easy,10,30,They disperse evenly throughout the solvent,They settle at the bottom,They combine to form a new substance,They float on top,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,"When a substance does not dissolve in a solvent, it forms a:",multiple_choice,c,Insoluble substances form heterogeneous mixtures like suspensions or immiscible liquids.,easy,10,30,Solution,Homogeneous mixture,Heterogeneous mixture,Compound,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,What happens to the solubility of a solid in a liquid when the temperature is decreased?,multiple_choice,b,"For most solids, solubility decreases with decreasing temperature.",medium,10,45,Increases,Decreases,Stays the same,Becomes more concentrated,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,"When you add more solvent to a concentrated solution, you are performing:",multiple_choice,a,Dilution reduces the concentration of a solution.,easy,10,30,Dilution,Concentration,Saturation,Evaporation,,,,,,,,,,,,,,,,,,
Science,Basic 7,Water and Solutions,A mixture where solid particles are dispersed in a liquid but will settle out over time is a:,multiple_choice,c,Suspensions are heterogeneous mixtures where particles eventually settle.,medium,10,45,Solution,Colloid,Suspension,Homogeneous mixture,,,,,,,,,,,,,,,,,,
Science,Grade 7,Weather and Climate,What is weather?,multiple_choice,a,Weather refers to the atmospheric conditions at a specific place and time.,easy,10,45,Atmospheric conditions at a specific time and place,Long-term atmospheric patterns,Only temperature,Only precipitation,,,,,,,,,,,,,,,,,,
Science,Grade 7,Weather and Climate,What instrument measures temperature?,multiple_choice,b,A thermometer measures temperature using the expansion and contraction of liquids or other materials.,easy,10,30,Barometer,Thermometer,Anemometer,Hygrometer,,,,,,,,,,,,,,,,,,
Science,Grade 7,Weather and Climate,What causes wind?,multiple_choice,c,Wind is caused by differences in air pressure which result from uneven heating of Earth's surface.,medium,10,90,The moon's gravity,Earth's rotation only,Differences in air pressure,Ocean currents,,,,,,,,,,,,,,,,,,
Science,Grade 7,Weather and Climate,What is the water cycle?,multiple_choice,d,The water cycle is the continuous movement of water through evaporation condensation and precipitation.,medium,10,75,Water flowing in rivers,Rain falling from clouds,Ice melting and freezing,Continuous movement of water through evaporation condensation and precipitation,,,,,,,,,,,,,,,,,,
Science,Grade 7,Weather and Climate,Which cloud type is associated with thunderstorms?,multiple_choice,a,Cumulonimbus clouds are tall towering clouds that produce thunderstorms with heavy rain and lightning.,medium,10,75,Cumulonimbus,Cirrus,Stratus,Cumulus,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Which instrument is used to measure temperature?,multiple_choice,a,A thermometer measures temperature.,easy,10,30,Thermometer,Barometer,Anemometer,Rain gauge,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,The amount of moisture in the air is called:,multiple_choice,b,Humidity refers to the concentration of water vapor in the air.,easy,10,30,Temperature,Humidity,Air pressure,Wind speed,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Which of these is a factor that influences climate?,multiple_choice,d,"Latitude affects the amount of solar radiation received, influencing temperature zones.",easy,10,30,Daily wind speed,Cloud cover,Humidity,Latitude,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,What measures the speed of wind?,multiple_choice,c,An anemometer is used to measure wind speed.,easy,10,30,Rain gauge,Thermometer,Anemometer,Barometer,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,A long-term pattern of weather in a particular area is known as:,multiple_choice,a,Climate describes the average weather conditions over a long period.,easy,10,30,Climate,Weather,Season,Atmosphere,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,"Which type of climate is characterized by high temperatures and abundant rainfall throughout the year, typical of Ghana?",multiple_choice,b,"Equatorial climate zones, like Ghana's, experience consistently high temperatures and rainfall due to their proximity to the equator.",medium,10,45,Desert climate,Equatorial climate,Mediterranean climate,Polar climate,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,The instrument used to measure air pressure is a:,multiple_choice,d,A barometer measures atmospheric pressure.,medium,10,45,Thermometer,Rain gauge,Anemometer,Barometer,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,What is precipitation?,multiple_choice,c,"Precipitation is any form of water that falls from the atmosphere to the Earth's surface, like rain, snow, or hail.",easy,10,30,Clouds in the sky,Water vapor in the air,Water falling from the sky,Wind speed,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Which layer of the atmosphere is closest to Earth and where most weather occurs?,multiple_choice,a,The troposphere is the lowest layer where weather phenomena take place.,medium,10,45,Troposphere,Stratosphere,Mesosphere,Thermosphere,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Clouds are formed when water vapor in the air:,multiple_choice,b,Condensation is the process where water vapor cools and changes into tiny liquid droplets or ice crystals.,medium,10,45,Evaporates,Condenses,Freezes,Sublimates,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Which factor describes the amount of heat energy in the atmosphere?,multiple_choice,a,Temperature is the measure of hotness or coldness.,easy,10,30,Temperature,Humidity,Wind,Pressure,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,The local daily conditions of the atmosphere are referred to as:,multiple_choice,b,Weather describes short-term atmospheric conditions.,easy,10,30,Climate,Weather,Season,Environment,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Areas closer to the equator generally have __________ temperatures.,multiple_choice,a,Equatorial regions receive more direct sunlight throughout the year.,easy,10,30,Higher,Lower,Fluctuating,Variable,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,What does a rain gauge measure?,multiple_choice,d,A rain gauge collects and measures the amount of rainfall.,easy,10,30,Temperature,Wind speed,Air pressure,Amount of rainfall,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,The direction from which wind blows is measured by a:,multiple_choice,b,A wind vane indicates the direction of the wind.,medium,10,45,Anemometer,Wind vane,Barometer,Thermometer,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Which of the following is an example of weather?,multiple_choice,c,A heavy rainfall today describes a short-term atmospheric condition.,easy,10,30,Desert temperatures,Tropical climate,A heavy rainfall today,Annual average temperature,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Areas located near large bodies of water often experience:,multiple_choice,d,"Large bodies of water moderate temperatures due to water's high specific heat capacity, leading to milder climates.",medium,10,60,More extreme temperatures,More frequent droughts,Less rainfall,Milder temperatures,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,The average weather conditions of a place over a long period are called its:,multiple_choice,a,Climate is a long-term pattern.,easy,10,30,Climate,Weather,Season,Atmosphere,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,Which element of weather refers to the movement of air?,multiple_choice,b,Wind is air in motion.,easy,10,30,Temperature,Wind,Humidity,Precipitation,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,"Which weather condition typically occurs when warm, moist air rises and cools?",multiple_choice,c,"Rising warm, moist air cools, leading to condensation and cloud formation, which can result in rain.",medium,10,45,Sunny skies,Dry weather,Rain,Strong winds,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,What is the main cause of wind?,multiple_choice,b,Wind is caused by differences in air pressure; air moves from high pressure to low pressure areas.,medium,10,45,Moon's gravity,Differences in air pressure,Earth's rotation,Ocean currents,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,The amount of solar radiation a region receives is most directly affected by its:,multiple_choice,a,Latitude determines the angle at which sunlight strikes the Earth's surface.,medium,10,45,Latitude,Altitude,Ocean currents,Vegetation,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,What causes seasons on Earth?,multiple_choice,b,The tilt of Earth's axis as it revolves around the Sun causes seasons.,medium,10,45,Earth's rotation,Earth's axial tilt,Moon's gravity,Sun's size,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,What instrument is used to measure the amount of moisture in the air?,multiple_choice,c,A hygrometer measures humidity.,medium,10,45,Barometer,Thermometer,Hygrometer,Anemometer,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,The average temperature and precipitation over many years defines a region's:,multiple_choice,b,Climate is a long-term pattern.,easy,10,30,Weather,Climate,Season,Atmosphere,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,"In Ghana, the climate is generally described as:",multiple_choice,d,"Ghana experiences a tropical climate, characterized by warmth and distinct wet and dry seasons.",medium,10,45,Desert,Polar,Temperate,Tropical,,,,,,,,,,,,,,,,,,
Science,Basic 7,Weather and Climate,What is relative humidity?,multiple_choice,b,Relative humidity is the ratio of actual water vapor in the air to the maximum it can hold at a given temperature.,hard,10,75,The total amount of water in the air,The percentage of water vapor in the air compared to saturation,The amount of rain,The temperature of the air,,,,,,,,,,,,,,,,,,
