subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Basic 7,Comprehension Skills,"Understanding the **sequence of instructions** in a recipe is an example of comprehending a text with which structure?",multiple_choice,a,"A recipe follows a **sequence** or chronological order, outlining steps in a specific order to achieve a result.",easy,10,30,Sequence,Description,Compare and Contrast,Problem and Solution
English Language,Basic 7,Comprehension Skills,"What is the value of **re-reading** a difficult passage?",multiple_choice,a,"**Re-reading** allows you to clarify misunderstandings, identify missed details, and process complex information more deeply, significantly improving comprehension.",medium,10,45,To clarify understanding and catch missed details,To make the reading longer,To memorize the words,To skip the difficult parts
English Language,Basic 7,Comprehension Skills,"If you are reading an article about the life of a historical figure, the author's purpose is likely to:",multiple_choice,b,"A biographical article's primary purpose is to **inform** the reader about a person's life and achievements, presenting facts and details.",easy,10,30,Persuade,Inform,Entertain,Describe
English Language,Basic 7,Comprehension Skills,"When a question asks you to **compare and contrast** characters, you should look for:",multiple_choice,d,"**Comparing** involves identifying similarities, and **contrasting** involves identifying differences between characters, concepts, or events.",medium,10,45,Only their similarities,Only their differences,Their actions and dialogue,Both their similarities and differences
English Language,Basic 7,Comprehension Skills,"What is the benefit of using a **timeline** when reading about historical events?",multiple_choice,a,"A **timeline** is a visual aid that helps organize events in chronological order, making it easier to understand the sequence and relationships between them.",easy,10,30,To visualize the chronological order of events,To find the main idea quickly,To compare different characters,To explain difficult vocabulary
English Language,Basic 7,Comprehension Skills,"If a passage discusses a general concept and then provides specific examples, it uses which organizational pattern?",multiple_choice,c,"This pattern is often referred to as **general to specific** or concept/example, where a general idea is introduced and then supported with specific instances.",hard,10,60,Chronological order,Compare and contrast,General to specific,Problem and solution
English Language,Basic 7,Comprehension Skills,"What is the first step you should take when answering a comprehension question?",multiple_choice,b,"Before attempting to answer, it's crucial to **understand the question** fully to know what specific information or analysis is required.",easy,10,30,Skim the text,Understand the question,Read the answers,Write down your first thought
English Language,Basic 7,Comprehension Skills,"When a text contains **figurative language**, it means the words are used:",multiple_choice,a,"**Figurative language** (e.g., similes, metaphors, personification) uses words in a non-literal way to create a more vivid or imaginative effect.",medium,10,45,In a non-literal way to create imagery,Only literally to state facts,To confuse the reader,To rhyme words at the end of lines
English Language,Basic 7,Comprehension Skills,"To identify the **purpose** of a political speech, you should look for:",multiple_choice,b,"The **purpose** of a political speech is typically to persuade the audience to adopt a certain viewpoint or take a specific action, so look for arguments and calls to action.",hard,10,60,Descriptive details,Arguments and calls to action,Humorous stories,Definitions of terms
English Language,Basic 7,Comprehension Skills,"What does it mean to **recount** a story?",multiple_choice,c,"To **recount** a story means to tell it again, often in your own words, summarizing the main events.",easy,10,30,To analyze the story's theme,To write a new ending,To tell the story again,To find mistakes in the story
English Language,Basic 7,Comprehension Skills,"If a passage makes an argument, what kind of information would strengthen that argument?",multiple_choice,a,"To strengthen an argument, you would look for **evidence and supporting facts** that back up the claims being made.",medium,10,45,Evidence and supporting facts,Opinions that contradict the argument,Irrelevant details,Emotional appeals without facts
English Language,Basic 7,Comprehension Skills,"When a text lists items or features of something, it is using which organizational pattern?",multiple_choice,b,"The **listing** or enumeration pattern presents information as a series of items, often with bullet points or numbered lists.",medium,10,45,Cause and effect,Listing/Enumeration,Compare and contrast,Problem and solution
English Language,Basic 7,Comprehension Skills,"To understand the **author's point of view** in a persuasive text, you should identify:",multiple_choice,d,"The **author's point of view** (or perspective) in a persuasive text is their stance or opinion on the topic, often evident in their arguments and word choice.",hard,10,60,The facts presented only,The number of paragraphs,The length of the sentences,The author's opinion or stance on the topic
English Language,Basic 7,Comprehension Skills,"What is the benefit of **predicting** while reading fiction?",multiple_choice,a,"**Predicting** keeps readers engaged and thinking about what might happen next, which enhances comprehension and encourages active reading.",medium,10,45,It keeps the reader engaged and thinking ahead,It helps to memorize the text,It allows skipping parts of the story,It ensures you know the ending already
English Language,Basic 7,Comprehension Skills,"If a passage discusses how a particular invention works, its main purpose is to:",multiple_choice,c,"When a text describes the function or operation of something, its purpose is to **explain**.",easy,10,30,Entertain,Persuade,Explain,Argue
English Language,Basic 7,Comprehension Skills,"When encountering a dialogue in a story, paying attention to what characters say (and how) helps you understand their:",multiple_choice,b,"**Dialogue** reveals character traits, motivations, and relationships, contributing significantly to character development.",medium,10,45,Setting,Character development and relationships,Plot twist,Author's biography
English Language,Grade 7,Writing Skills,What is the purpose of prewriting?,multiple_choice,a,Prewriting helps organize thoughts and plan the structure before writing the actual draft.,medium,10,75,Organize thoughts and plan structure,Write the final copy,Check for errors,Publish the work
English Language,Grade 7,Writing Skills,What is brainstorming?,multiple_choice,b,Brainstorming is generating ideas freely without worrying about organization or quality.,easy,10,60,Organizing ideas,Generating ideas freely,Checking grammar,Writing conclusions
English Language,Grade 7,Writing Skills,What is a thesis statement?,multiple_choice,c,A thesis statement presents the main argument or central idea of an essay.,medium,10,90,The introduction,The conclusion,Main argument or central idea of essay,A supporting detail
English Language,Grade 7,Writing Skills,What is a topic sentence?,multiple_choice,a,A topic sentence introduces the main idea of a paragraph.,easy,10,60,Introduces main idea of paragraph,Concludes the paragraph,Provides supporting details,Connects paragraphs
English Language,Grade 7,Writing Skills,What are supporting sentences?,multiple_choice,d,Supporting sentences provide details examples and evidence to develop the topic sentence.,medium,10,90,Introduce the topic,Conclude the paragraph,Connect ideas,Provide details examples and evidence
English Language,Grade 7,Writing Skills,What is a concluding sentence?,multiple_choice,b,A concluding sentence summarizes the main point and provides closure to the paragraph.,medium,10,90,Introduces new ideas,Summarizes main point and provides closure,Provides examples,Asks questions
English Language,Grade 7,Writing Skills,What is coherence in writing?,multiple_choice,c,Coherence means ideas flow logically and connect clearly throughout the text.,medium,10,90,Using big words,Writing long sentences,Ideas flow logically and connect clearly,Using many adjectives
